"","admin_name","year","seed","IPTp_coverage","simday","duration"
"22462","Mukenke",2011,"45",0.017,365,365
"22463","Mukenke",2012,"45",0.018,730,365
"22464","Mukenke",2013,"45",0.0695,1095,365
"22465","Mukenke",2014,"45",0.121,1460,365
"22466","Mukenke",2015,"45",0.1725,1825,365
"22467","Mukenke",2016,"45",0.224,2190,365
"22468","Muramvya",2010,"45",0.006,0,365
"22469","Muramvya",2011,"45",0.0135,365,365
"22470","Muramvya",2012,"45",0.021,730,365
"22471","Muramvya",2013,"45",0.03875,1095,365
"22472","Muramvya",2014,"45",0.0565,1460,365
"22473","Muramvya",2015,"45",0.07425,1825,365
"22474","Muramvya",2016,"45",0.092,2190,365
"22475","Murore",2010,"45",0.006,0,365
"22476","Murore",2011,"45",0.006,365,365
"22477","Murore",2012,"45",0.006,730,365
"22478","Murore",2013,"45",0.07975,1095,365
"22479","Murore",2014,"45",0.1535,1460,365
"22480","Murore",2015,"45",0.22725,1825,365
"22481","Murore",2016,"45",0.301,2190,365
"22482","Musema",2010,"45",0.001,0,365
"22483","Musema",2011,"45",0.004,365,365
"22484","Musema",2012,"45",0.007,730,365
"22485","Musema",2013,"45",0.079,1095,365
"22486","Musema",2014,"45",0.151,1460,365
"22487","Musema",2015,"45",0.223,1825,365
"22488","Musema",2016,"45",0.295,2190,365
"22489","Mutaho",2010,"45",0.009,0,365
"22490","Mutaho",2011,"45",0.0075,365,365
"22491","Mutaho",2012,"45",0.006,730,365
"22492","Mutaho",2013,"45",0.1165,1095,365
"22493","Mutaho",2014,"45",0.227,1460,365
"22494","Mutaho",2015,"45",0.3375,1825,365
"22495","Mutaho",2016,"45",0.448,2190,365
"22496","Muyinga",2010,"45",0.003,0,365
"22497","Muyinga",2011,"45",0.0085,365,365
"22498","Muyinga",2012,"45",0.014,730,365
"22499","Muyinga",2013,"45",0.0775,1095,365
"22500","Muyinga",2014,"45",0.141,1460,365
"22501","Muyinga",2015,"45",0.2045,1825,365
"22502","Muyinga",2016,"45",0.268,2190,365
"22503","Ngozi",2010,"45",0.01,0,365
"22504","Ngozi",2011,"45",0.011,365,365
"22505","Ngozi",2012,"45",0.012,730,365
"22506","Ngozi",2013,"45",0.075,1095,365
"22507","Ngozi",2014,"45",0.138,1460,365
"22508","Ngozi",2015,"45",0.201,1825,365
"22509","Ngozi",2016,"45",0.264,2190,365
"22510","Nyabikere",2010,"45",0.004,0,365
"22511","Nyabikere",2011,"45",0.016,365,365
"22512","Nyabikere",2012,"45",0.028,730,365
"22513","Nyabikere",2013,"45",0.16175,1095,365
"22514","Nyabikere",2014,"45",0.2955,1460,365
"22515","Nyabikere",2015,"45",0.42925,1825,365
"22516","Nyabikere",2016,"45",0.563,2190,365
"22517","Nyanza-Lac",2010,"45",0.03,0,365
"22518","Nyanza-Lac",2011,"45",0.02,365,365
"22519","Nyanza-Lac",2012,"45",0.01,730,365
"22520","Nyanza-Lac",2013,"45",0.05625,1095,365
"22521","Nyanza-Lac",2014,"45",0.1025,1460,365
"22522","Nyanza-Lac",2015,"45",0.14875,1825,365
"22523","Nyanza-Lac",2016,"45",0.195,2190,365
"22524","Rumonge",2010,"45",0.021,0,365
"22525","Rumonge",2011,"45",0.011,365,365
"22526","Rumonge",2012,"45",0.001,730,365
"22527","Rumonge",2013,"45",0.0325,1095,365
"22528","Rumonge",2014,"45",0.064,1460,365
"22529","Rumonge",2015,"45",0.0955,1825,365
"22530","Rumonge",2016,"45",0.127,2190,365
"22531","Rutana",2010,"45",0.007,0,365
"22532","Rutana",2011,"45",0.005,365,365
"22533","Rutana",2012,"45",0.003,730,365
"22534","Rutana",2013,"45",0.0555,1095,365
"22535","Rutana",2014,"45",0.108,1460,365
"22536","Rutana",2015,"45",0.1605,1825,365
"22537","Rutana",2016,"45",0.213,2190,365
"22538","Ruyigi",2010,"45",0.006,0,365
"22539","Ruyigi",2011,"45",0.006,365,365
"22540","Ruyigi",2012,"45",0.006,730,365
"22541","Ruyigi",2013,"45",0.04575,1095,365
"22542","Ruyigi",2014,"45",0.0855,1460,365
"22543","Ruyigi",2015,"45",0.12525,1825,365
"22544","Ruyigi",2016,"45",0.165,2190,365
"22545","Rwibaga",2010,"45",0.063,0,365
"22546","Rwibaga",2011,"45",0.0415,365,365
"22547","Rwibaga",2012,"45",0.02,730,365
"22548","Rwibaga",2013,"45",0.05425,1095,365
"22549","Rwibaga",2014,"45",0.0885,1460,365
"22550","Rwibaga",2015,"45",0.12275,1825,365
"22551","Rwibaga",2016,"45",0.157,2190,365
"22552","Ryansoro",2010,"45",0.006,0,365
"22553","Ryansoro",2011,"45",0.035,365,365
"22554","Ryansoro",2012,"45",0.064,730,365
"22555","Ryansoro",2013,"45",0.1555,1095,365
"22556","Ryansoro",2014,"45",0.247,1460,365
"22557","Ryansoro",2015,"45",0.3385,1825,365
"22558","Ryansoro",2016,"45",0.43,2190,365
"22559","Vumbi",2010,"45",0.046,0,365
"22560","Vumbi",2011,"45",0.026,365,365
"22561","Vumbi",2012,"45",0.006,730,365
"22562","Vumbi",2013,"45",0.07525,1095,365
"22563","Vumbi",2014,"45",0.1445,1460,365
"22564","Vumbi",2015,"45",0.21375,1825,365
"22565","Vumbi",2016,"45",0.283,2190,365
"22566","Zone Centre",2010,"45",0.023,0,365
"22567","Zone Centre",2011,"45",0.0225,365,365
"22568","Zone Centre",2012,"45",0.022,730,365
"22569","Zone Centre",2013,"45",0.0285,1095,365
"22570","Zone Centre",2014,"45",0.035,1460,365
"22571","Zone Centre",2015,"45",0.0415,1825,365
"22572","Zone Centre",2016,"45",0.048,2190,365
"22573","Zone Nord",2010,"45",0.002,0,365
"22574","Zone Nord",2011,"45",0.0015,365,365
"22575","Zone Nord",2012,"45",0.001,730,365
"22576","Zone Nord",2013,"45",0.017,1095,365
"22577","Zone Nord",2014,"45",0.033,1460,365
"22578","Zone Nord",2015,"45",0.049,1825,365
"22579","Zone Nord",2016,"45",0.065,2190,365
"22580","Zone Sud",2010,"45",0,0,365
"22581","Zone Sud",2011,"45",0.0225,365,365
"22582","Zone Sud",2012,"45",0.045,730,365
"22583","Zone Sud",2013,"45",0.04875,1095,365
"22584","Zone Sud",2014,"45",0.0525,1460,365
"22585","Zone Sud",2015,"45",0.05625,1825,365
"22586","Zone Sud",2016,"45",0.06,2190,365
"22587","Bubanza",2017,"45",0.076,2555,365
"22588","Bugarama",2017,"45",0.142,2555,365
"22589","Buhiga",2017,"45",0.357,2555,365
"22590","Bururi",2017,"45",0.115,2555,365
"22591","Busoni",2017,"45",0.279,2555,365
"22592","Butezi",2017,"45",0.18,2555,365
"22593","Buye",2017,"45",0.162,2555,365
"22594","Cankuzo",2017,"45",0.226,2555,365
"22595","Cibitoke",2017,"45",0.044,2555,365
"22596","Fota",2017,"45",0.083,2555,365
"22597","Gahombo",2017,"45",0.423,2555,365
"22598","Gashoho",2017,"45",0.351,2555,365
"22599","Gihofi",2017,"45",0.233,2555,365
"22600","Gitega",2017,"45",0.445,2555,365
"22601","Giteranyi",2017,"45",0.325,2555,365
"22602","Isale",2017,"45",0.062,2555,365
"22603","Kabezi",2017,"45",0.048,2555,365
"22604","Kayanza",2017,"45",0.249,2555,365
"22605","Kibumbu",2017,"45",0.139,2555,365
"22606","Kibuye",2017,"45",0.423,2555,365
"22607","Kiganda",2017,"45",0.174,2555,365
"22608","Kinyinya",2017,"45",0.114,2555,365
"22609","Kiremba",2017,"45",0.179,2555,365
"22610","Kirundo",2017,"45",0.308,2555,365
"22611","Mabayi",2017,"45",0.066,2555,365
"22612","Makamba",2017,"45",0.111,2555,365
"22613","Matana",2017,"45",0.127,2555,365
"22614","Mpanda",2017,"45",0.026,2555,365
"22615","Mukenke",2017,"45",0.224,2555,365
"22616","Muramvya",2017,"45",0.092,2555,365
"22617","Murore",2017,"45",0.301,2555,365
"22618","Musema",2017,"45",0.295,2555,365
"22619","Mutaho",2017,"45",0.448,2555,365
"22620","Muyinga",2017,"45",0.268,2555,365
"22621","Ngozi",2017,"45",0.264,2555,365
"22622","Nyabikere",2017,"45",0.563,2555,365
"22623","Nyanza-Lac",2017,"45",0.195,2555,365
"22624","Rumonge",2017,"45",0.127,2555,365
"22625","Rutana",2017,"45",0.213,2555,365
"22626","Ruyigi",2017,"45",0.165,2555,365
"22627","Rwibaga",2017,"45",0.157,2555,365
"22628","Ryansoro",2017,"45",0.43,2555,365
"22629","Vumbi",2017,"45",0.283,2555,365
"22630","Zone Centre",2017,"45",0.048,2555,365
"22631","Zone Nord",2017,"45",0.065,2555,365
"22632","Zone Sud",2017,"45",0.06,2555,365
"22633","Bubanza",2018,"45",0.076,2920,365
"22634","Bugarama",2018,"45",0.142,2920,365
"22635","Buhiga",2018,"45",0.357,2920,365
"22636","Bururi",2018,"45",0.115,2920,365
"22637","Busoni",2018,"45",0.279,2920,365
"22638","Butezi",2018,"45",0.18,2920,365
"22639","Buye",2018,"45",0.162,2920,365
"22640","Cankuzo",2018,"45",0.226,2920,365
"22641","Cibitoke",2018,"45",0.044,2920,365
"22642","Fota",2018,"45",0.083,2920,365
"22643","Gahombo",2018,"45",0.423,2920,365
"22644","Gashoho",2018,"45",0.351,2920,365
"22645","Gihofi",2018,"45",0.233,2920,365
"22646","Gitega",2018,"45",0.445,2920,365
"22647","Giteranyi",2018,"45",0.325,2920,365
"22648","Isale",2018,"45",0.062,2920,365
"22649","Kabezi",2018,"45",0.048,2920,365
"22650","Kayanza",2018,"45",0.249,2920,365
"22651","Kibumbu",2018,"45",0.139,2920,365
"22652","Kibuye",2018,"45",0.423,2920,365
"22653","Kiganda",2018,"45",0.174,2920,365
"22654","Kinyinya",2018,"45",0.114,2920,365
"22655","Kiremba",2018,"45",0.179,2920,365
"22656","Kirundo",2018,"45",0.308,2920,365
"22657","Mabayi",2018,"45",0.066,2920,365
"22658","Makamba",2018,"45",0.111,2920,365
"22659","Matana",2018,"45",0.127,2920,365
"22660","Mpanda",2018,"45",0.026,2920,365
"22661","Mukenke",2018,"45",0.224,2920,365
"22662","Muramvya",2018,"45",0.092,2920,365
"22663","Murore",2018,"45",0.301,2920,365
"22664","Musema",2018,"45",0.295,2920,365
"22665","Mutaho",2018,"45",0.448,2920,365
"22666","Muyinga",2018,"45",0.268,2920,365
"22667","Ngozi",2018,"45",0.264,2920,365
"22668","Nyabikere",2018,"45",0.563,2920,365
"22669","Nyanza-Lac",2018,"45",0.195,2920,365
"22670","Rumonge",2018,"45",0.127,2920,365
"22671","Rutana",2018,"45",0.213,2920,365
"22672","Ruyigi",2018,"45",0.165,2920,365
"22673","Rwibaga",2018,"45",0.157,2920,365
"22674","Ryansoro",2018,"45",0.43,2920,365
"22675","Vumbi",2018,"45",0.283,2920,365
"22676","Zone Centre",2018,"45",0.048,2920,365
"22677","Zone Nord",2018,"45",0.065,2920,365
"22678","Zone Sud",2018,"45",0.06,2920,365
"22679","Bubanza",2019,"45",0.076,3285,365
"22680","Bugarama",2019,"45",0.142,3285,365
"22681","Buhiga",2019,"45",0.357,3285,365
"22682","Bururi",2019,"45",0.115,3285,365
"22683","Busoni",2019,"45",0.279,3285,365
"22684","Butezi",2019,"45",0.18,3285,365
"22685","Buye",2019,"45",0.162,3285,365
"22686","Cankuzo",2019,"45",0.226,3285,365
"22687","Cibitoke",2019,"45",0.044,3285,365
"22688","Fota",2019,"45",0.083,3285,365
"22689","Gahombo",2019,"45",0.423,3285,365
"22690","Gashoho",2019,"45",0.351,3285,365
"22691","Gihofi",2019,"45",0.233,3285,365
"22692","Gitega",2019,"45",0.445,3285,365
"22693","Giteranyi",2019,"45",0.325,3285,365
"22694","Isale",2019,"45",0.062,3285,365
"22695","Kabezi",2019,"45",0.048,3285,365
"22696","Kayanza",2019,"45",0.249,3285,365
"22697","Kibumbu",2019,"45",0.139,3285,365
"22698","Kibuye",2019,"45",0.423,3285,365
"22699","Kiganda",2019,"45",0.174,3285,365
"22700","Kinyinya",2019,"45",0.114,3285,365
"22701","Kiremba",2019,"45",0.179,3285,365
"22702","Kirundo",2019,"45",0.308,3285,365
"22703","Mabayi",2019,"45",0.066,3285,365
"22704","Makamba",2019,"45",0.111,3285,365
"22705","Matana",2019,"45",0.127,3285,365
"22706","Mpanda",2019,"45",0.026,3285,365
"22707","Mukenke",2019,"45",0.224,3285,365
"22708","Muramvya",2019,"45",0.092,3285,365
"22709","Murore",2019,"45",0.301,3285,365
"22710","Musema",2019,"45",0.295,3285,365
"22711","Mutaho",2019,"45",0.448,3285,365
"22712","Muyinga",2019,"45",0.268,3285,365
"22713","Ngozi",2019,"45",0.264,3285,365
"22714","Nyabikere",2019,"45",0.563,3285,365
"22715","Nyanza-Lac",2019,"45",0.195,3285,365
"22716","Rumonge",2019,"45",0.127,3285,365
"22717","Rutana",2019,"45",0.213,3285,365
"22718","Ruyigi",2019,"45",0.165,3285,365
"22719","Rwibaga",2019,"45",0.157,3285,365
"22720","Ryansoro",2019,"45",0.43,3285,365
"22721","Vumbi",2019,"45",0.283,3285,365
"22722","Zone Centre",2019,"45",0.048,3285,365
"22723","Zone Nord",2019,"45",0.065,3285,365
"22724","Zone Sud",2019,"45",0.06,3285,365
"22725","Bubanza",2020,"45",0.076,3650,365
"22726","Bugarama",2020,"45",0.142,3650,365
"22727","Buhiga",2020,"45",0.357,3650,365
"22728","Bururi",2020,"45",0.115,3650,365
"22729","Busoni",2020,"45",0.279,3650,365
"22730","Butezi",2020,"45",0.18,3650,365
"22731","Buye",2020,"45",0.162,3650,365
"22732","Cankuzo",2020,"45",0.226,3650,365
"22733","Cibitoke",2020,"45",0.044,3650,365
"22734","Fota",2020,"45",0.083,3650,365
"22735","Gahombo",2020,"45",0.423,3650,365
"22736","Gashoho",2020,"45",0.351,3650,365
"22737","Gihofi",2020,"45",0.233,3650,365
"22738","Gitega",2020,"45",0.445,3650,365
"22739","Giteranyi",2020,"45",0.325,3650,365
"22740","Isale",2020,"45",0.062,3650,365
"22741","Kabezi",2020,"45",0.048,3650,365
"22742","Kayanza",2020,"45",0.249,3650,365
"22743","Kibumbu",2020,"45",0.139,3650,365
"22744","Kibuye",2020,"45",0.423,3650,365
"22745","Kiganda",2020,"45",0.174,3650,365
"22746","Kinyinya",2020,"45",0.114,3650,365
"22747","Kiremba",2020,"45",0.179,3650,365
"22748","Kirundo",2020,"45",0.308,3650,365
"22749","Mabayi",2020,"45",0.066,3650,365
"22750","Makamba",2020,"45",0.111,3650,365
"22751","Matana",2020,"45",0.127,3650,365
"22752","Mpanda",2020,"45",0.026,3650,365
"22753","Mukenke",2020,"45",0.224,3650,365
"22754","Muramvya",2020,"45",0.092,3650,365
"22755","Murore",2020,"45",0.301,3650,365
"22756","Musema",2020,"45",0.295,3650,365
"22757","Mutaho",2020,"45",0.448,3650,365
"22758","Muyinga",2020,"45",0.268,3650,365
"22759","Ngozi",2020,"45",0.264,3650,365
"22760","Nyabikere",2020,"45",0.563,3650,365
"22761","Nyanza-Lac",2020,"45",0.195,3650,365
"22762","Rumonge",2020,"45",0.127,3650,365
"22763","Rutana",2020,"45",0.213,3650,365
"22764","Ruyigi",2020,"45",0.165,3650,365
"22765","Rwibaga",2020,"45",0.157,3650,365
"22766","Ryansoro",2020,"45",0.43,3650,365
"22767","Vumbi",2020,"45",0.283,3650,365
"22768","Zone Centre",2020,"45",0.048,3650,365
"22769","Zone Nord",2020,"45",0.065,3650,365
"22770","Zone Sud",2020,"45",0.06,3650,365
"22771","Bubanza",2010,"46",0.004,0,365
"22772","Bubanza",2011,"46",0.0085,365,365
"22773","Bubanza",2012,"46",0.013,730,365
"22774","Bubanza",2013,"46",0.038,1095,365
"22775","Bubanza",2014,"46",0.063,1460,365
"22776","Bubanza",2015,"46",0.088,1825,365
"22777","Bubanza",2016,"46",0.113,2190,365
"22778","Bugarama",2010,"46",0.019,0,365
"22779","Bugarama",2011,"46",0.017,365,365
"22780","Bugarama",2012,"46",0.015,730,365
"22781","Bugarama",2013,"46",0.05475,1095,365
"22782","Bugarama",2014,"46",0.0945,1460,365
"22783","Bugarama",2015,"46",0.13425,1825,365
"22784","Bugarama",2016,"46",0.174,2190,365
"22785","Buhiga",2010,"46",0.001,0,365
"22786","Buhiga",2011,"46",0.004,365,365
"22787","Buhiga",2012,"46",0.007,730,365
"22788","Buhiga",2013,"46",0.08475,1095,365
"22789","Buhiga",2014,"46",0.1625,1460,365
"22790","Buhiga",2015,"46",0.24025,1825,365
"22791","Buhiga",2016,"46",0.318,2190,365
"22792","Bururi",2010,"46",0.013,0,365
"22793","Bururi",2011,"46",0.0065,365,365
"22794","Bururi",2012,"46",0,730,365
"22795","Bururi",2013,"46",0.02825,1095,365
"22796","Bururi",2014,"46",0.0565,1460,365
"22797","Bururi",2015,"46",0.08475,1825,365
"22798","Bururi",2016,"46",0.113,2190,365
"22799","Busoni",2010,"46",0.001,0,365
"22800","Busoni",2011,"46",0.0025,365,365
"22801","Busoni",2012,"46",0.004,730,365
"22802","Busoni",2013,"46",0.067,1095,365
"22803","Busoni",2014,"46",0.13,1460,365
"22804","Busoni",2015,"46",0.193,1825,365
"22805","Busoni",2016,"46",0.256,2190,365
"22806","Butezi",2010,"46",0.013,0,365
"22807","Butezi",2011,"46",0.0165,365,365
"22808","Butezi",2012,"46",0.02,730,365
"22809","Butezi",2013,"46",0.0475,1095,365
"22810","Butezi",2014,"46",0.075,1460,365
"22811","Butezi",2015,"46",0.1025,1825,365
"22812","Butezi",2016,"46",0.13,2190,365
"22813","Buye",2010,"46",0.003,0,365
"22814","Buye",2011,"46",0.0305,365,365
"22815","Buye",2012,"46",0.058,730,365
"22816","Buye",2013,"46",0.079,1095,365
"22817","Buye",2014,"46",0.1,1460,365
"22818","Buye",2015,"46",0.121,1825,365
"22819","Buye",2016,"46",0.142,2190,365
"22820","Cankuzo",2010,"46",0.014,0,365
"22821","Cankuzo",2011,"46",0.011,365,365
"22822","Cankuzo",2012,"46",0.008,730,365
"22823","Cankuzo",2013,"46",0.0675,1095,365
"22824","Cankuzo",2014,"46",0.127,1460,365
"22825","Cankuzo",2015,"46",0.1865,1825,365
"22826","Cankuzo",2016,"46",0.246,2190,365
"22827","Cibitoke",2010,"46",0.004,0,365
"22828","Cibitoke",2011,"46",0.0045,365,365
"22829","Cibitoke",2012,"46",0.005,730,365
"22830","Cibitoke",2013,"46",0.01575,1095,365
"22831","Cibitoke",2014,"46",0.0265,1460,365
"22832","Cibitoke",2015,"46",0.03725,1825,365
"22833","Cibitoke",2016,"46",0.048,2190,365
"22834","Fota",2010,"46",0.005,0,365
"22835","Fota",2011,"46",0.029,365,365
"22836","Fota",2012,"46",0.053,730,365
"22837","Fota",2013,"46",0.05225,1095,365
"22838","Fota",2014,"46",0.0515,1460,365
"22839","Fota",2015,"46",0.05075,1825,365
"22840","Fota",2016,"46",0.05,2190,365
"22841","Gahombo",2010,"46",0.004,0,365
"22842","Gahombo",2011,"46",0.027,365,365
"22843","Gahombo",2012,"46",0.05,730,365
"22844","Gahombo",2013,"46",0.15575,1095,365
"22845","Gahombo",2014,"46",0.2615,1460,365
"22846","Gahombo",2015,"46",0.36725,1825,365
"22847","Gahombo",2016,"46",0.473,2190,365
"22848","Gashoho",2010,"46",0.003,0,365
"22849","Gashoho",2011,"46",0.0045,365,365
"22850","Gashoho",2012,"46",0.006,730,365
"22851","Gashoho",2013,"46",0.09925,1095,365
"22852","Gashoho",2014,"46",0.1925,1460,365
"22853","Gashoho",2015,"46",0.28575,1825,365
"22854","Gashoho",2016,"46",0.379,2190,365
"22855","Gihofi",2010,"46",0.003,0,365
"22856","Gihofi",2011,"46",0.0095,365,365
"22857","Gihofi",2012,"46",0.016,730,365
"22858","Gihofi",2013,"46",0.07525,1095,365
"22859","Gihofi",2014,"46",0.1345,1460,365
"22860","Gihofi",2015,"46",0.19375,1825,365
"22861","Gihofi",2016,"46",0.253,2190,365
"22862","Gitega",2010,"46",0.029,0,365
"22863","Gitega",2011,"46",0.022,365,365
"22864","Gitega",2012,"46",0.015,730,365
"22865","Gitega",2013,"46",0.109,1095,365
"22866","Gitega",2014,"46",0.203,1460,365
"22867","Gitega",2015,"46",0.297,1825,365
"22868","Gitega",2016,"46",0.391,2190,365
"22869","Giteranyi",2010,"46",0.008,0,365
"22870","Giteranyi",2011,"46",0.015,365,365
"22871","Giteranyi",2012,"46",0.022,730,365
"22872","Giteranyi",2013,"46",0.093,1095,365
"22873","Giteranyi",2014,"46",0.164,1460,365
"22874","Giteranyi",2015,"46",0.235,1825,365
"22875","Giteranyi",2016,"46",0.306,2190,365
"22876","Isale",2010,"46",0,0,365
"22877","Isale",2011,"46",0.005,365,365
"22878","Isale",2012,"46",0.01,730,365
"22879","Isale",2013,"46",0.016,1095,365
"22880","Isale",2014,"46",0.022,1460,365
"22881","Isale",2015,"46",0.028,1825,365
"22882","Isale",2016,"46",0.034,2190,365
"22883","Kabezi",2010,"46",0,0,365
"22884","Kabezi",2011,"46",0.0065,365,365
"22885","Kabezi",2012,"46",0.013,730,365
"22886","Kabezi",2013,"46",0.02575,1095,365
"22887","Kabezi",2014,"46",0.0385,1460,365
"22888","Kabezi",2015,"46",0.05125,1825,365
"22889","Kabezi",2016,"46",0.064,2190,365
"22890","Kayanza",2010,"46",0.005,0,365
"22891","Kayanza",2011,"46",0.007,365,365
"22892","Kayanza",2012,"46",0.009,730,365
"22893","Kayanza",2013,"46",0.07975,1095,365
"22894","Kayanza",2014,"46",0.1505,1460,365
"22895","Kayanza",2015,"46",0.22125,1825,365
"22896","Kayanza",2016,"46",0.292,2190,365
"22897","Kibumbu",2010,"46",0.004,0,365
"22898","Kibumbu",2011,"46",0.0045,365,365
"22899","Kibumbu",2012,"46",0.005,730,365
"22900","Kibumbu",2013,"46",0.0525,1095,365
"22901","Kibumbu",2014,"46",0.1,1460,365
"22902","Kibumbu",2015,"46",0.1475,1825,365
"22903","Kibumbu",2016,"46",0.195,2190,365
"22904","Kibuye",2010,"46",0.001,0,365
"22905","Kibuye",2011,"46",0.006,365,365
"22906","Kibuye",2012,"46",0.011,730,365
"22907","Kibuye",2013,"46",0.11175,1095,365
"22908","Kibuye",2014,"46",0.2125,1460,365
"22909","Kibuye",2015,"46",0.31325,1825,365
"22910","Kibuye",2016,"46",0.414,2190,365
"22911","Kiganda",2010,"46",0.022,0,365
"22912","Kiganda",2011,"46",0.0255,365,365
"22913","Kiganda",2012,"46",0.029,730,365
"22914","Kiganda",2013,"46",0.05725,1095,365
"22915","Kiganda",2014,"46",0.0855,1460,365
"22916","Kiganda",2015,"46",0.11375,1825,365
"22917","Kiganda",2016,"46",0.142,2190,365
"22918","Kinyinya",2010,"46",0.011,0,365
"22919","Kinyinya",2011,"46",0.006,365,365
"22920","Kinyinya",2012,"46",0.001,730,365
"22921","Kinyinya",2013,"46",0.02875,1095,365
"22922","Kinyinya",2014,"46",0.0565,1460,365
"22923","Kinyinya",2015,"46",0.08425,1825,365
"22924","Kinyinya",2016,"46",0.112,2190,365
"22925","Kiremba",2010,"46",0.017,0,365
"22926","Kiremba",2011,"46",0.015,365,365
"22927","Kiremba",2012,"46",0.013,730,365
"22928","Kiremba",2013,"46",0.0515,1095,365
"22929","Kiremba",2014,"46",0.09,1460,365
"22930","Kiremba",2015,"46",0.1285,1825,365
"22931","Kiremba",2016,"46",0.167,2190,365
"22932","Kirundo",2010,"46",0.024,0,365
"22933","Kirundo",2011,"46",0.019,365,365
"22934","Kirundo",2012,"46",0.014,730,365
"22935","Kirundo",2013,"46",0.07375,1095,365
"22936","Kirundo",2014,"46",0.1335,1460,365
"22937","Kirundo",2015,"46",0.19325,1825,365
"22938","Kirundo",2016,"46",0.253,2190,365
"22939","Mabayi",2010,"46",0.002,0,365
"22940","Mabayi",2011,"46",0.0025,365,365
"22941","Mabayi",2012,"46",0.003,730,365
"22942","Mabayi",2013,"46",0.02075,1095,365
"22943","Mabayi",2014,"46",0.0385,1460,365
"22944","Mabayi",2015,"46",0.05625,1825,365
"22945","Mabayi",2016,"46",0.074,2190,365
"22946","Makamba",2010,"46",0,0,365
"22947","Makamba",2011,"46",0.007,365,365
"22948","Makamba",2012,"46",0.014,730,365
"22949","Makamba",2013,"46",0.0525,1095,365
"22950","Makamba",2014,"46",0.091,1460,365
"22951","Makamba",2015,"46",0.1295,1825,365
"22952","Makamba",2016,"46",0.168,2190,365
"22953","Matana",2010,"46",0.036,0,365
"22954","Matana",2011,"46",0.0385,365,365
"22955","Matana",2012,"46",0.041,730,365
"22956","Matana",2013,"46",0.05375,1095,365
"22957","Matana",2014,"46",0.0665,1460,365
"22958","Matana",2015,"46",0.07925,1825,365
"22959","Matana",2016,"46",0.092,2190,365
"22960","Mpanda",2010,"46",0.006,0,365
"22961","Mpanda",2011,"46",0.0055,365,365
"22962","Mpanda",2012,"46",0.005,730,365
"22963","Mpanda",2013,"46",0.017,1095,365
"22964","Mpanda",2014,"46",0.029,1460,365
"22965","Mpanda",2015,"46",0.041,1825,365
"22966","Mpanda",2016,"46",0.053,2190,365
"22967","Mukenke",2010,"46",0.005,0,365
"22968","Mukenke",2011,"46",0.0215,365,365
"22969","Mukenke",2012,"46",0.038,730,365
"22970","Mukenke",2013,"46",0.075,1095,365
"22971","Mukenke",2014,"46",0.112,1460,365
"22972","Mukenke",2015,"46",0.149,1825,365
"22973","Mukenke",2016,"46",0.186,2190,365
"22974","Muramvya",2010,"46",0,0,365
"22975","Muramvya",2011,"46",0.0075,365,365
"22976","Muramvya",2012,"46",0.015,730,365
"22977","Muramvya",2013,"46",0.02775,1095,365
"22978","Muramvya",2014,"46",0.0405,1460,365
"22979","Muramvya",2015,"46",0.05325,1825,365
"22980","Muramvya",2016,"46",0.066,2190,365
"22981","Murore",2010,"46",0.012,0,365
"22982","Murore",2011,"46",0.006,365,365
"22983","Murore",2012,"46",0,730,365
"22984","Murore",2013,"46",0.077,1095,365
"22985","Murore",2014,"46",0.154,1460,365
"22986","Murore",2015,"46",0.231,1825,365
"22987","Murore",2016,"46",0.308,2190,365
"22988","Musema",2010,"46",0.001,0,365
"22989","Musema",2011,"46",0.0345,365,365
"22990","Musema",2012,"46",0.068,730,365
"22991","Musema",2013,"46",0.1195,1095,365
"22992","Musema",2014,"46",0.171,1460,365
"22993","Musema",2015,"46",0.2225,1825,365
"22994","Musema",2016,"46",0.274,2190,365
"22995","Mutaho",2010,"46",0.002,0,365
"22996","Mutaho",2011,"46",0.0145,365,365
"22997","Mutaho",2012,"46",0.027,730,365
"22998","Mutaho",2013,"46",0.13875,1095,365
"22999","Mutaho",2014,"46",0.2505,1460,365
"23000","Mutaho",2015,"46",0.36225,1825,365
"23001","Mutaho",2016,"46",0.474,2190,365
"23002","Muyinga",2010,"46",0.019,0,365
"23003","Muyinga",2011,"46",0.01,365,365
"23004","Muyinga",2012,"46",0.001,730,365
"23005","Muyinga",2013,"46",0.07725,1095,365
"23006","Muyinga",2014,"46",0.1535,1460,365
"23007","Muyinga",2015,"46",0.22975,1825,365
"23008","Muyinga",2016,"46",0.306,2190,365
"23009","Ngozi",2010,"46",0,0,365
"23010","Ngozi",2011,"46",0.008,365,365
"23011","Ngozi",2012,"46",0.016,730,365
"23012","Ngozi",2013,"46",0.05875,1095,365
"23013","Ngozi",2014,"46",0.1015,1460,365
"23014","Ngozi",2015,"46",0.14425,1825,365
"23015","Ngozi",2016,"46",0.187,2190,365
"23016","Nyabikere",2010,"46",0.017,0,365
"23017","Nyabikere",2011,"46",0.016,365,365
"23018","Nyabikere",2012,"46",0.015,730,365
"23019","Nyabikere",2013,"46",0.1645,1095,365
"23020","Nyabikere",2014,"46",0.314,1460,365
"23021","Nyabikere",2015,"46",0.4635,1825,365
"23022","Nyabikere",2016,"46",0.613,2190,365
"23023","Nyanza-Lac",2010,"46",0.012,0,365
